Device ID,Data type,Timestamp,Location,Value,Trust,Output 
1234568180,Traffic camera data,10/26/2023 17:57,"37.7833,-122.4167",Black car running red light,0.5,1
1234568181,Sensor data,10/26/2023 8:29,"37.7833,-122.4167",5 passengers,0.6,1
1234568182,GPS data,10/26/2023 14:55,"37.7833,-122.4167",82 mph,0.2,0
1234568183,Traffic camera data,10/26/2023 4:49,"37.7833,-122.4167",61 mph,0.3,0
1234568184,Infrastructure data,10/26/2023 3:34,"37.7833,-122.4167",1 mph,0.3,0
1234568185,Sensor data,10/26/2023 13:53,"37.7833,-122.4167",Black car running red light,0.2,0
1234568186,Traffic camera data,10/26/2023 0:26,"37.7833,-122.4167",108 passengers,0.6,1
1234568187,Sensor data,10/26/2023 2:18,"37.7833,-122.4167",80 mph,0.8,1
1234568188,Traffic camera data,10/26/2023 11:42,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234568189,Sensor data,10/26/2023 6:42,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568190,Traffic camera data,10/26/2023 7:42,"37.7833,-122.4167",136 passengers,1,1
1234568191,Infrastructure data,10/26/2023 2:07,"37.7833,-122.4167",66 mph,0.8,1
1234568192,GPS data,10/26/2023 10:52,"37.7833,-122.4167",77 mph,0.4,0
1234568193,Sensor data,10/26/2023 4:57,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234568194,Infrastructure data,10/26/2023 12:43,"37.7833,-122.4167",119 passengers,0.5,1
1234568195,Sensor data,10/26/2023 0:00,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234568196,GPS data,10/26/2023 17:57,"37.7833,-122.4167",184 passengers,0.9,1
1234568197,GPS data,10/26/2023 13:45,"37.7833,-122.4167",Black car running red light,0.6,1
1234568198,Infrastructure data,10/26/2023 18:55,"37.7833,-122.4167",86 mph,0.3,0
1234568199,Traffic camera data,10/26/2023 8:06,"37.7833,-122.4167",Black car running red light,0.7,1
1234568200,GPS data,10/26/2023 21:45,"37.7833,-122.4167",Black car running red light,0.6,1
1234568201,Infrastructure data,10/26/2023 16:12,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568202,GPS data,10/26/2023 8:08,"37.7833,-122.4167",Black car running red light,0.3,0
1234568203,Traffic camera data,10/26/2023 2:44,"37.7833,-122.4167",27 mph,0.6,1
1234568204,Sensor data,10/26/2023 14:00,"37.7833,-122.4167",82 passengers,0.2,0
1234568205,Infrastructure data,10/26/2023 19:26,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234568206,Sensor data,10/26/2023 23:56,"37.7833,-122.4167",52 mph,0.7,1
1234568207,Infrastructure data,10/26/2023 11:16,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568208,Sensor data,10/26/2023 5:31,"37.7833,-122.4167",28 passengers,0.4,0
1234568209,GPS data,10/26/2023 13:32,"37.7833,-122.4167",Black car running red light,0.6,1
1234568210,Traffic camera data,10/26/2023 6:42,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568211,Infrastructure data,10/26/2023 17:34,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234568212,GPS data,10/26/2023 18:08,"37.7833,-122.4167",13 mph,0.2,0
1234568213,GPS data,10/26/2023 16:27,"37.7833,-122.4167",13 mph,0.9,1
1234568214,Infrastructure data,10/26/2023 19:55,"37.7833,-122.4167",23 mph,0.5,1
1234568215,Traffic camera data,10/26/2023 18:07,"37.7833,-122.4167",Black car running red light,0.1,0
1234568216,Infrastructure data,10/26/2023 10:26,"37.7833,-122.4167",80 mph,0.4,0
1234568217,Sensor data,10/26/2023 20:59,"37.7833,-122.4167",61 passengers,0,0
1234568218,Sensor data,10/26/2023 15:54,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234568219,Sensor data,10/26/2023 15:58,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234568220,Traffic camera data,10/26/2023 12:11,"37.7833,-122.4167",16 mph,0.5,1
1234568221,Traffic camera data,10/26/2023 0:18,"37.7833,-122.4167",63 mph,0.4,0
1234568222,GPS data,10/26/2023 16:33,"37.7833,-122.4167",Black car running red light,0.1,0
1234568223,Infrastructure data,10/26/2023 13:20,"37.7833,-122.4167",88 passengers,0.3,0
1234568224,GPS data,10/26/2023 14:38,"37.7833,-122.4167",8 passengers,0.7,1
1234568225,Sensor data,10/26/2023 10:02,"37.7833,-122.4167",72 mph,0.6,1
1234568226,Traffic camera data,10/26/2023 18:50,"37.7833,-122.4167",Black car running red light,0.2,0
1234568227,Infrastructure data,10/26/2023 2:51,"37.7833,-122.4167",17 mph,0.8,1
1234568228,Infrastructure data,10/26/2023 14:01,"37.7833,-122.4167",86 mph,0.7,1
1234568229,Sensor data,10/26/2023 14:09,"37.7833,-122.4167",Black car running red light,0.4,0
1234568230,Infrastructure data,10/26/2023 13:28,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568231,Traffic camera data,10/26/2023 4:03,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234568232,Infrastructure data,10/26/2023 6:25,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568233,GPS data,10/26/2023 11:07,"37.7833,-122.4167",Black car running red light,0.5,1
1234568234,Infrastructure data,10/26/2023 8:03,"37.7833,-122.4167",75 mph,0.3,0
1234568235,Traffic camera data,10/26/2023 18:42,"37.7833,-122.4167",29 mph,0.7,1
1234568236,Traffic camera data,10/26/2023 16:00,"37.7833,-122.4167",45 mph,0.5,1
1234568237,Traffic camera data,10/26/2023 12:46,"37.7833,-122.4167",Black car running red light,0.1,0
1234568238,Traffic camera data,10/26/2023 4:03,"37.7833,-122.4167",28 mph,0.1,0
1234568239,GPS data,10/26/2023 6:58,"37.7833,-122.4167",14 mph,0,0
1234568240,Infrastructure data,10/26/2023 16:15,"37.7833,-122.4167",4 mph,0.6,1
1234568241,Infrastructure data,10/26/2023 20:24,"37.7833,-122.4167",57 mph,0.6,1
1234568242,GPS data,10/26/2023 21:21,"37.7833,-122.4167",24 passengers,0.3,0
1234568243,Sensor data,10/26/2023 0:49,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234568244,Sensor data,10/26/2023 23:34,"37.7833,-122.4167",156 passengers,0.7,1
1234568245,GPS data,10/26/2023 4:04,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234568246,Sensor data,10/26/2023 3:49,"37.7833,-122.4167",175 passengers,1,1
1234568247,Sensor data,10/26/2023 8:32,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568248,GPS data,10/26/2023 17:18,"37.7833,-122.4167",Black car running red light,1,1
1234568249,Traffic camera data,10/26/2023 1:12,"37.7833,-122.4167",Black car running red light,0.6,1
1234568250,Sensor data,10/26/2023 5:25,"37.7833,-122.4167",Black car running red light,0.3,0
1234568251,GPS data,10/26/2023 10:16,"37.7833,-122.4167",Black car running red light,0.5,1
1234568252,Traffic camera data,10/26/2023 21:21,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234568253,GPS data,10/26/2023 20:43,"37.7833,-122.4167",177 passengers,0,0
1234568254,Infrastructure data,10/26/2023 12:45,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568255,Traffic camera data,10/26/2023 11:04,"37.7833,-122.4167",Black car running red light,0.2,0
1234568256,Sensor data,10/26/2023 12:36,"37.7833,-122.4167",110 passengers,0.4,0
1234568257,Traffic camera data,10/26/2023 2:27,"37.7833,-122.4167",35 mph,0.5,1
1234568258,GPS data,10/26/2023 19:45,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234568259,Sensor data,10/26/2023 10:01,"37.7833,-122.4167",Black car running red light,0.7,1
1234568260,GPS data,10/26/2023 23:35,"37.7833,-122.4167",111 passengers,0.4,0
1234568261,Infrastructure data,10/26/2023 4:40,"37.7833,-122.4167",183 passengers,0.9,1
1234568262,Infrastructure data,10/26/2023 18:38,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568263,Traffic camera data,10/26/2023 5:25,"37.7833,-122.4167",Black car running red light,0.7,1
1234568264,Sensor data,10/26/2023 0:14,"37.7833,-122.4167",52 mph,0.9,1
1234568265,Infrastructure data,10/26/2023 16:03,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568266,GPS data,10/26/2023 4:19,"37.7833,-122.4167",58 mph,0.5,1
1234568267,Sensor data,10/26/2023 9:15,"37.7833,-122.4167",Black car running red light,0.9,1
1234568268,Infrastructure data,10/26/2023 7:15,"37.7833,-122.4167",Black car running red light,0.6,1
1234568269,GPS data,10/26/2023 3:25,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568270,GPS data,10/26/2023 23:58,"37.7833,-122.4167",Black car running red light,0.2,0
1234568271,GPS data,10/26/2023 6:59,"37.7833,-122.4167",68 mph,0.8,1
1234568272,Traffic camera data,10/26/2023 15:29,"37.7833,-122.4167",149 passengers,0.5,1
1234568273,GPS data,10/26/2023 8:04,"37.7833,-122.4167",125 passengers,0.2,0
1234568274,Traffic camera data,10/26/2023 6:37,"37.7833,-122.4167",Black car running red light,0.5,1
1234568275,Traffic camera data,10/26/2023 10:01,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568276,Infrastructure data,10/26/2023 20:49,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568277,Infrastructure data,10/26/2023 4:38,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568278,GPS data,10/26/2023 21:55,"37.7833,-122.4167",14 mph,0.1,0
1234568279,GPS data,10/26/2023 12:16,"37.7833,-122.4167",185 passengers,0.4,0
1234568280,Infrastructure data,10/26/2023 23:44,"37.7833,-122.4167",30 mph,0.7,1
1234568281,Traffic camera data,10/26/2023 14:22,"37.7833,-122.4167",143 passengers,0.9,1
1234568282,GPS data,10/26/2023 13:36,"37.7833,-122.4167",89 mph,0.9,1
1234568283,Infrastructure data,10/26/2023 15:52,"37.7833,-122.4167",Black car running red light,0.3,0
1234568284,GPS data,10/26/2023 18:18,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568285,Infrastructure data,10/26/2023 2:15,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568286,GPS data,10/26/2023 16:46,"37.7833,-122.4167",22 passengers,0.4,0
1234568287,GPS data,10/26/2023 15:15,"37.7833,-122.4167",Black car running red light,0.8,1
1234568288,Traffic camera data,10/26/2023 6:08,"37.7833,-122.4167",Black car running red light,0.1,0
1234568289,Traffic camera data,10/26/2023 17:05,"37.7833,-122.4167",86 mph,0.8,1
1234568290,Sensor data,10/26/2023 20:08,"37.7833,-122.4167",92 passengers,0.6,1
1234568291,Infrastructure data,10/26/2023 12:25,"37.7833,-122.4167",32 passengers,0.1,0
1234568292,GPS data,10/26/2023 17:02,"37.7833,-122.4167",Black car running red light,1,1
1234568293,Traffic camera data,10/26/2023 5:12,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234568294,Sensor data,10/26/2023 17:36,"37.7833,-122.4167",32 mph,0.8,1
1234568295,Infrastructure data,10/26/2023 9:02,"37.7833,-122.4167",162 passengers,0.3,0
1234568296,Traffic camera data,10/26/2023 17:02,"37.7833,-122.4167",Black car running red light,0.3,0
1234568297,Sensor data,10/26/2023 11:41,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234568298,Traffic camera data,10/26/2023 23:22,"37.7833,-122.4167",30 mph,0.9,1
1234568299,Infrastructure data,10/26/2023 2:37,"37.7833,-122.4167",153 passengers,0.9,1
1234568300,Infrastructure data,10/26/2023 3:20,"37.7833,-122.4167",Black car running red light,0,0
1234568301,Traffic camera data,10/26/2023 3:48,"37.7833,-122.4167",11 mph,1,1
1234568302,GPS data,10/26/2023 21:35,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234568303,Infrastructure data,10/26/2023 4:03,"37.7833,-122.4167",168 passengers,0.9,1
1234568304,GPS data,10/26/2023 23:09,"37.7833,-122.4167",Black car running red light,0.6,1
1234568305,Sensor data,10/26/2023 22:37,"37.7833,-122.4167",99 passengers,0.7,1
1234568306,GPS data,10/26/2023 18:35,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234568307,GPS data,10/26/2023 7:01,"37.7833,-122.4167",74 mph,0.2,0
1234568308,GPS data,10/26/2023 19:36,"37.7833,-122.4167",Black car running red light,0.5,1
1234568309,Traffic camera data,10/26/2023 8:50,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568310,Traffic camera data,10/26/2023 21:48,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234568311,Sensor data,10/26/2023 10:18,"37.7833,-122.4167",67 mph,0.5,1
1234568312,Traffic camera data,10/26/2023 2:16,"37.7833,-122.4167",Black car running red light,0.8,1
1234568313,Sensor data,10/26/2023 4:44,"37.7833,-122.4167",2 mph,0,0
1234568314,Infrastructure data,10/26/2023 5:29,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568315,GPS data,10/26/2023 8:48,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568316,Sensor data,10/26/2023 4:09,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234568317,Sensor data,10/26/2023 11:29,"37.7833,-122.4167",8 mph,0.8,1
1234568318,Infrastructure data,10/26/2023 11:07,"37.7833,-122.4167",39 mph,0.5,1
1234568319,Infrastructure data,10/26/2023 9:48,"37.7833,-122.4167",Black car running red light,0.4,0
1234568320,Infrastructure data,10/26/2023 7:10,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568321,GPS data,10/26/2023 4:04,"37.7833,-122.4167",Black car running red light,0.1,0
1234568322,Infrastructure data,10/26/2023 20:07,"37.7833,-122.4167",Black car running red light,0.3,0
1234568323,GPS data,10/26/2023 20:16,"37.7833,-122.4167",39 passengers,0.3,0
1234568324,GPS data,10/26/2023 22:57,"37.7833,-122.4167",Black car running red light,0.3,0
1234568325,Traffic camera data,10/26/2023 14:47,"37.7833,-122.4167",31 mph,0.2,0
1234568326,Sensor data,10/26/2023 12:02,"37.7833,-122.4167",Black car running red light,0,0
1234568327,GPS data,10/26/2023 10:11,"37.7833,-122.4167",187 passengers,0.8,1
1234568328,GPS data,10/26/2023 16:17,"37.7833,-122.4167",Black car running red light,0.1,0
1234568329,Sensor data,10/26/2023 0:58,"37.7833,-122.4167",43 mph,0.4,0
1234568330,Traffic camera data,10/26/2023 0:03,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234568331,Traffic camera data,10/26/2023 22:32,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234568332,GPS data,10/26/2023 12:43,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234568333,Infrastructure data,10/26/2023 4:14,"37.7833,-122.4167",38 mph,0.8,1
1234568334,GPS data,10/26/2023 20:19,"37.7833,-122.4167",57 passengers,0.6,1
1234568335,Infrastructure data,10/26/2023 6:28,"37.7833,-122.4167",83 mph,0.9,1
1234568336,Traffic camera data,10/26/2023 20:00,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234568337,Sensor data,10/26/2023 16:16,"37.7833,-122.4167",37 mph,0.8,1
1234568338,GPS data,10/26/2023 22:53,"37.7833,-122.4167",Black car running red light,0.7,1
1234568339,Infrastructure data,10/26/2023 13:56,"37.7833,-122.4167",Black car running red light,0.8,1
1234568340,Sensor data,10/26/2023 11:25,"37.7833,-122.4167",24 passengers,0.8,1
1234568341,Traffic camera data,10/26/2023 12:25,"37.7833,-122.4167",90 mph,0.8,1
1234568342,Sensor data,10/26/2023 9:50,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234568343,GPS data,10/26/2023 11:12,"37.7833,-122.4167",80 passengers,0.4,0
1234568344,Traffic camera data,10/26/2023 23:21,"37.7833,-122.4167",Black car running red light,0.7,1
1234568345,GPS data,10/26/2023 14:18,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234568346,Infrastructure data,10/26/2023 22:03,"37.7833,-122.4167",67 passengers,0.9,1
1234568347,Sensor data,10/26/2023 21:37,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234568348,Traffic camera data,10/26/2023 22:30,"37.7833,-122.4167",66 mph,0.6,1
1234568349,GPS data,10/26/2023 8:24,"37.7833,-122.4167",74 mph,0.5,1
1234568350,GPS data,10/26/2023 15:53,"37.7833,-122.4167",Black car running red light,0.7,1
1234568351,Infrastructure data,10/26/2023 14:06,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234568352,Infrastructure data,10/26/2023 1:51,"37.7833,-122.4167",Black car running red light,1,1
1234568353,Infrastructure data,10/26/2023 21:42,"37.7833,-122.4167",Black car running red light,0.1,0
1234568354,Sensor data,10/26/2023 0:10,"37.7833,-122.4167",82 mph,0.8,1
1234568355,GPS data,10/26/2023 0:20,"37.7833,-122.4167",28 mph,0.1,0
1234568356,Infrastructure data,10/26/2023 1:08,"37.7833,-122.4167",Black car running red light,0.1,0
1234568357,Infrastructure data,10/26/2023 17:09,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234568358,Sensor data,10/26/2023 8:14,"37.7833,-122.4167",Black car running red light,0.4,0
1234568359,Infrastructure data,10/26/2023 1:50,"37.7833,-122.4167",148 passengers,1,1
1234568360,Sensor data,10/26/2023 2:06,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568361,GPS data,10/26/2023 22:44,"37.7833,-122.4167",Black car running red light,0.8,1
1234568362,Traffic camera data,10/26/2023 4:59,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568363,GPS data,10/26/2023 14:15,"37.7833,-122.4167",37 mph,0.3,0
1234568364,Infrastructure data,10/26/2023 14:24,"37.7833,-122.4167",56 mph,0,0
1234568365,Traffic camera data,10/26/2023 6:37,"37.7833,-122.4167",30 mph,0.1,0
1234568366,Infrastructure data,10/26/2023 7:23,"37.7833,-122.4167",133 passengers,0.1,0
1234568367,GPS data,10/26/2023 5:50,"37.7833,-122.4167",Black car running red light,0.7,1
1234568368,GPS data,10/26/2023 0:18,"37.7833,-122.4167",Black car running red light,0.8,1
1234568369,Infrastructure data,10/26/2023 2:30,"37.7833,-122.4167",Black car running red light,1,1
1234568370,Traffic camera data,10/26/2023 10:34,"37.7833,-122.4167",34 mph,0.5,1
1234568371,GPS data,10/26/2023 6:15,"37.7833,-122.4167",5 passengers,0.2,0
1234568372,Sensor data,10/26/2023 22:20,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568373,Traffic camera data,10/26/2023 16:08,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234568374,Infrastructure data,10/26/2023 5:32,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234568375,Infrastructure data,10/26/2023 2:42,"37.7833,-122.4167",87 passengers,0.6,1
1234568376,Sensor data,10/26/2023 16:32,"37.7833,-122.4167",12 passengers,0.5,1
1234568377,Infrastructure data,10/26/2023 12:56,"37.7833,-122.4167",36 mph,0.6,1
1234568378,Sensor data,10/26/2023 20:21,"37.7833,-122.4167",81 mph,0.6,1
1234568379,Sensor data,10/26/2023 12:42,"37.7833,-122.4167",Black car running red light,0.7,1
1234568380,Infrastructure data,10/26/2023 5:21,"37.7833,-122.4167",85 mph,0.7,1
1234568381,GPS data,10/26/2023 20:00,"37.7833,-122.4167",Black car running red light,0.8,1
1234568382,Traffic camera data,10/26/2023 11:08,"37.7833,-122.4167",41 mph,0.6,1
